humidity_pct,wind_kmh,temp_c,rain_risk_pct,recommended_action
72,14,23,94,stop unloading and alert operators
75,3,21,28,monitor tarpaulin
67,29,33,2,normal unloading
87,12,20,7,normal unloading
40,24,26,95,stop unloading and alert operators
50,23,26,69,cover open yard
65,14,23,0,normal unloading
60,4,30,22,monitor tarpaulin
57,17,36,30,monitor tarpaulin
75,2,31,70,cover open yard
84,12,33,78,cover open yard
50,5,21,57,prepare covers
65,29,25,58,prepare covers
88,29,27,29,monitor tarpaulin
51,15,36,78,cover open yard
64,15,26,61,cover open yard
66,7,36,43,prepare covers
80,9,40,69,cover open yard
91,27,25,50,prepare covers
69,8,27,55,prepare covers
75,21,23,0,normal unloading
44,14,24,84,stop unloading and alert operators
72,12,26,28,monitor tarpaulin
85,11,23,86,stop unloading and alert operators
74,34,27,44,prepare covers
51,31,39,93,stop unloading and alert operators
94,6,36,61,cover open yard
60,3,32,61,cover open yard
71,26,23,83,stop unloading and alert operators
42,29,40,92,stop unloading and alert operators
63,12,20,81,stop unloading and alert operators
74,35,23,83,stop unloading and alert operators
92,19,27,98,stop unloading and alert operators
44,10,34,77,cover open yard
68,28,23,58,prepare covers
72,9,31,75,cover open yard
66,17,37,88,stop unloading and alert operators
59,24,35,22,monitor tarpaulin
87,3,24,89,stop unloading and alert operators
65,26,31,89,stop unloading and alert operators
92,27,37,49,prepare covers
88,12,39,45,prepare covers
76,8,24,41,prepare covers
68,15,29,78,cover open yard
72,12,30,41,prepare covers
54,19,33,80,stop unloading and alert operators
80,2,34,94,stop unloading and alert operators
59,10,38,77,cover open yard
41,30,28,80,stop unloading and alert operators
70,11,39,52,prepare covers
67,21,22,97,stop unloading and alert operators
68,27,35,2,normal unloading
75,2,37,100,stop unloading and alert operators
78,31,29,87,stop unloading and alert operators
83,33,28,71,cover open yard
62,20,32,35,monitor tarpaulin
44,34,26,77,cover open yard
91,34,29,14,normal unloading
66,31,27,36,monitor tarpaulin
93,31,36,80,stop unloading and alert operators
61,15,32,93,stop unloading and alert operators
77,8,32,37,monitor tarpaulin
89,3,28,37,monitor tarpaulin
60,2,39,21,monitor tarpaulin
82,34,32,1,normal unloading
60,12,23,4,normal unloading
50,27,24,58,prepare covers
42,27,32,37,monitor tarpaulin
75,5,20,69,cover open yard
51,19,37,32,monitor tarpaulin
62,35,23,98,stop unloading and alert operators
54,2,37,69,cover open yard
76,14,21,42,prepare covers
70,21,37,70,cover open yard
55,32,28,95,stop unloading and alert operators
46,24,33,30,monitor tarpaulin
40,11,34,100,stop unloading and alert operators
63,2,21,0,normal unloading
53,4,31,92,stop unloading and alert operators
64,27,23,75,cover open yard
95,24,40,26,monitor tarpaulin
41,24,32,37,monitor tarpaulin
46,18,38,24,monitor tarpaulin
92,30,37,85,stop unloading and alert operators
94,20,33,57,prepare covers
76,5,36,97,stop unloading and alert operators
70,3,40,15,normal unloading
73,32,25,53,prepare covers
81,4,20,14,normal unloading
80,15,33,47,prepare covers
84,9,21,29,monitor tarpaulin
57,20,29,32,monitor tarpaulin
48,4,32,61,cover open yard
57,23,33,71,cover open yard
65,25,25,38,monitor tarpaulin
42,26,24,100,stop unloading and alert operators
89,10,23,41,prepare covers
62,29,35,17,normal unloading
60,29,25,23,monitor tarpaulin
94,13,23,77,cover open yard
40,23,27,27,monitor tarpaulin
80,20,34,3,normal unloading
56,33,29,61,cover open yard
64,21,37,36,monitor tarpaulin
83,22,31,76,cover open yard
54,29,30,21,monitor tarpaulin
46,16,37,28,monitor tarpaulin
60,2,35,10,normal unloading
48,20,30,93,stop unloading and alert operators
62,15,23,21,monitor tarpaulin
84,5,20,94,stop unloading and alert operators
55,27,24,84,stop unloading and alert operators
51,7,22,91,stop unloading and alert operators
89,32,27,99,stop unloading and alert operators
80,11,40,59,prepare covers
71,12,33,98,stop unloading and alert operators
57,17,39,44,prepare covers
75,22,30,70,cover open yard
60,12,25,74,cover open yard
82,21,25,87,stop unloading and alert operators
93,24,24,91,stop unloading and alert operators
94,22,23,51,prepare covers
47,34,30,62,cover open yard
63,7,34,8,normal unloading
43,23,21,67,cover open yard
94,5,31,39,monitor tarpaulin
78,7,28,57,prepare covers
69,21,28,60,cover open yard
54,25,40,27,monitor tarpaulin
62,11,29,56,prepare covers
95,35,29,14,normal unloading
93,31,23,45,prepare covers
77,21,38,58,prepare covers
52,18,29,77,cover open yard
53,4,30,29,monitor tarpaulin
71,34,37,3,normal unloading
54,14,23,67,cover open yard
53,28,22,100,stop unloading and alert operators
44,14,27,82,stop unloading and alert operators
73,13,33,4,normal unloading
72,32,36,68,cover open yard
51,6,31,22,monitor tarpaulin
70,32,26,1,normal unloading
58,29,25,40,prepare covers
83,6,30,23,monitor tarpaulin
47,30,29,52,prepare covers
60,15,30,93,stop unloading and alert operators
54,32,36,6,normal unloading
46,34,38,13,normal unloading
62,29,35,24,monitor tarpaulin
58,19,32,63,cover open yard
45,32,34,95,stop unloading and alert operators
64,12,38,50,prepare covers
77,6,29,28,monitor tarpaulin
53,27,24,75,cover open yard
78,18,32,80,stop unloading and alert operators
90,29,28,43,prepare covers
43,3,21,14,normal unloading
43,23,35,29,monitor tarpaulin
76,3,37,29,monitor tarpaulin
93,23,25,12,normal unloading
85,7,37,76,cover open yard
66,35,29,36,monitor tarpaulin
50,20,32,35,monitor tarpaulin
87,34,36,38,monitor tarpaulin
79,31,38,47,prepare covers
68,12,37,47,prepare covers
92,33,30,81,stop unloading and alert operators
85,24,36,16,normal unloading
73,9,38,6,normal unloading
51,11,22,56,prepare covers
87,31,37,77,cover open yard
82,6,24,38,monitor tarpaulin
73,14,40,77,cover open yard
95,30,22,59,prepare covers
40,23,38,67,cover open yard
59,18,30,12,normal unloading
90,19,26,54,prepare covers
71,12,36,50,prepare covers
73,8,22,23,monitor tarpaulin
86,15,40,3,normal unloading
53,35,36,43,prepare covers
88,29,37,14,normal unloading
89,7,38,31,monitor tarpaulin
79,33,37,10,normal unloading
57,23,38,1,normal unloading
92,3,39,84,stop unloading and alert operators
95,12,23,56,prepare covers
69,5,31,40,prepare covers
49,29,33,74,cover open yard
53,16,31,11,normal unloading
80,22,36,68,cover open yard
88,3,34,95,stop unloading and alert operators
40,22,26,16,normal unloading
83,27,20,95,stop unloading and alert operators
87,9,23,73,cover open yard
55,7,20,31,monitor tarpaulin
94,10,38,60,cover open yard
59,10,40,40,prepare covers
62,9,27,92,stop unloading and alert operators
67,4,38,7,normal unloading
84,35,30,68,cover open yard
91,8,36,91,stop unloading and alert operators
47,4,29,41,prepare covers
43,10,29,27,monitor tarpaulin
85,31,26,51,prepare covers
44,23,36,63,cover open yard
53,26,32,17,normal unloading
68,7,26,88,stop unloading and alert operators
62,34,39,51,prepare covers
76,17,26,45,prepare covers
55,5,20,80,stop unloading and alert operators
61,22,33,11,normal unloading
63,20,34,85,stop unloading and alert operators
55,7,40,42,prepare covers
95,26,32,30,monitor tarpaulin
77,33,38,23,monitor tarpaulin
62,24,23,12,normal unloading
64,20,27,50,prepare covers
83,4,24,65,cover open yard
55,32,35,23,monitor tarpaulin
69,3,25,69,cover open yard
78,28,40,48,prepare covers
66,2,30,31,monitor tarpaulin
58,13,36,10,normal unloading
64,18,28,8,normal unloading
92,28,22,4,normal unloading
46,31,30,81,stop unloading and alert operators
53,23,37,81,stop unloading and alert operators
59,28,28,5,normal unloading
63,9,21,24,monitor tarpaulin
82,2,24,62,cover open yard
53,2,28,18,normal unloading
71,28,26,54,prepare covers
48,34,23,33,monitor tarpaulin
80,18,28,58,prepare covers
47,35,38,29,monitor tarpaulin
77,22,26,2,normal unloading
76,28,38,5,normal unloading
66,33,32,33,monitor tarpaulin
84,2,38,22,monitor tarpaulin
51,34,37,97,stop unloading and alert operators
94,19,39,65,cover open yard
69,19,30,96,stop unloading and alert operators
62,9,27,98,stop unloading and alert operators
61,31,24,62,cover open yard
47,31,28,25,monitor tarpaulin
41,29,37,71,cover open yard
47,8,32,34,monitor tarpaulin
89,4,26,39,monitor tarpaulin
53,34,36,8,normal unloading
72,33,26,70,cover open yard
70,30,40,95,stop unloading and alert operators
62,34,27,93,stop unloading and alert operators
54,15,32,36,monitor tarpaulin
88,32,34,1,normal unloading
93,18,23,29,monitor tarpaulin
85,2,39,1,normal unloading
79,9,31,24,monitor tarpaulin
72,28,20,23,monitor tarpaulin
74,10,32,17,normal unloading
62,18,25,5,normal unloading
56,6,40,21,monitor tarpaulin
95,16,22,78,cover open yard
42,24,34,59,prepare covers
48,2,28,97,stop unloading and alert operators
57,6,20,7,normal unloading
85,33,38,90,stop unloading and alert operators
57,8,38,27,monitor tarpaulin
50,19,31,99,stop unloading and alert operators
55,6,21,79,cover open yard
70,21,23,81,stop unloading and alert operators
49,11,28,69,cover open yard
69,3,38,93,stop unloading and alert operators
87,32,24,95,stop unloading and alert operators
64,18,38,52,prepare covers
53,13,25,47,prepare covers
45,33,29,18,normal unloading
51,20,20,33,monitor tarpaulin
93,15,25,53,prepare covers
46,8,37,79,cover open yard
43,4,26,39,monitor tarpaulin
64,35,33,12,normal unloading
84,26,26,6,normal unloading
70,2,24,69,cover open yard
65,30,40,21,monitor tarpaulin
43,11,21,4,normal unloading
78,23,27,50,prepare covers
91,28,24,8,normal unloading
76,25,26,52,prepare covers
74,3,20,43,prepare covers
69,32,39,40,prepare covers
41,5,23,63,cover open yard
55,10,30,72,cover open yard
40,3,34,27,monitor tarpaulin
79,31,22,24,monitor tarpaulin
88,4,40,57,prepare covers
50,12,22,13,normal unloading
53,26,38,5,normal unloading
87,34,35,9,normal unloading
81,26,35,18,normal unloading
51,9,20,32,monitor tarpaulin
60,19,33,14,normal unloading
71,9,38,21,monitor tarpaulin
75,6,35,0,normal unloading
69,18,29,31,monitor tarpaulin
66,5,24,28,monitor tarpaulin
88,21,29,100,stop unloading and alert operators
48,13,31,18,normal unloading
45,27,20,18,normal unloading
61,13,26,75,cover open yard
57,7,24,93,stop unloading and alert operators
82,3,38,34,monitor tarpaulin
59,30,35,23,monitor tarpaulin
64,3,26,86,stop unloading and alert operators
51,28,40,80,stop unloading and alert operators
62,22,23,28,monitor tarpaulin
48,32,33,10,normal unloading
81,31,39,38,monitor tarpaulin
86,3,24,34,monitor tarpaulin
62,24,38,69,cover open yard
62,9,32,4,normal unloading
48,8,23,73,cover open yard
82,9,30,68,cover open yard
77,7,25,55,prepare covers
74,27,29,93,stop unloading and alert operators
78,28,28,61,cover open yard
75,29,36,86,stop unloading and alert operators
66,10,26,59,prepare covers
64,5,20,64,cover open yard
73,19,29,58,prepare covers
56,3,36,95,stop unloading and alert operators
54,30,37,11,normal unloading
76,9,38,4,normal unloading
71,20,39,72,cover open yard
48,7,33,38,monitor tarpaulin
42,5,32,73,cover open yard
87,35,26,50,prepare covers
78,10,26,100,stop unloading and alert operators
60,16,28,69,cover open yard
57,34,33,34,monitor tarpaulin
68,4,36,20,monitor tarpaulin
47,16,38,67,cover open yard
66,22,28,55,prepare covers
51,11,20,21,monitor tarpaulin
44,12,26,95,stop unloading and alert operators
86,33,24,1,normal unloading
62,23,20,26,monitor tarpaulin
88,15,20,7,normal unloading
41,3,37,66,cover open yard
64,17,29,95,stop unloading and alert operators
85,27,34,30,monitor tarpaulin
77,9,39,0,normal unloading
40,35,36,73,cover open yard
89,7,23,32,monitor tarpaulin
47,27,20,2,normal unloading
77,7,32,72,cover open yard
88,11,27,17,normal unloading
83,33,26,58,prepare covers
87,31,39,5,normal unloading
64,2,37,93,stop unloading and alert operators
61,21,37,10,normal unloading
94,29,35,33,monitor tarpaulin
64,17,21,6,normal unloading
41,34,28,87,stop unloading and alert operators
54,17,33,15,normal unloading
46,17,34,10,normal unloading
46,35,22,40,prepare covers
45,25,28,42,prepare covers
72,11,38,39,monitor tarpaulin
49,3,26,81,stop unloading and alert operators
56,2,22,46,prepare covers
53,22,27,35,monitor tarpaulin
66,28,20,57,prepare covers
60,26,38,77,cover open yard
78,18,29,74,cover open yard
85,19,32,55,prepare covers
68,11,21,12,normal unloading
43,10,28,82,stop unloading and alert operators
86,3,24,90,stop unloading and alert operators
89,7,36,19,normal unloading
48,16,36,57,prepare covers
78,20,20,19,normal unloading
65,11,21,67,cover open yard
62,34,22,63,cover open yard
56,22,24,59,prepare covers
54,24,40,24,monitor tarpaulin
66,21,25,28,monitor tarpaulin
62,31,20,1,normal unloading
58,7,25,79,cover open yard
46,10,37,89,stop unloading and alert operators
61,8,37,14,normal unloading
83,28,22,80,stop unloading and alert operators
51,22,31,72,cover open yard
41,20,32,14,normal unloading
42,5,34,77,cover open yard
51,16,21,33,monitor tarpaulin
67,28,20,6,normal unloading
45,10,37,31,monitor tarpaulin
73,11,34,11,normal unloading
41,7,25,25,monitor tarpaulin
48,29,22,44,prepare covers
45,10,20,83,stop unloading and alert operators
56,25,20,63,cover open yard
87,29,33,96,stop unloading and alert operators
60,16,28,39,monitor tarpaulin
64,4,29,83,stop unloading and alert operators
51,11,34,53,prepare covers
54,21,32,3,normal unloading
46,7,30,30,monitor tarpaulin
40,25,35,92,stop unloading and alert operators
87,15,29,62,cover open yard
94,11,28,30,monitor tarpaulin
62,28,22,62,cover open yard
66,12,25,40,prepare covers
88,8,24,58,prepare covers
82,13,32,57,prepare covers
40,34,32,53,prepare covers
85,26,31,89,stop unloading and alert operators
90,27,24,16,normal unloading
57,6,39,56,prepare covers
66,30,36,34,monitor tarpaulin
90,20,35,59,prepare covers
93,7,25,74,cover open yard
43,15,31,1,normal unloading
42,28,23,65,cover open yard
59,34,38,61,cover open yard
59,11,24,30,monitor tarpaulin
60,19,26,39,monitor tarpaulin
43,21,33,94,stop unloading and alert operators
88,26,37,19,normal unloading
47,11,22,43,prepare covers
90,29,28,77,cover open yard
87,24,25,45,prepare covers
56,13,20,51,prepare covers
82,19,29,82,stop unloading and alert operators
92,7,23,12,normal unloading
82,33,26,69,cover open yard
75,7,36,18,normal unloading
69,17,20,85,stop unloading and alert operators
67,16,29,28,monitor tarpaulin
61,20,36,64,cover open yard
91,13,22,67,cover open yard
73,19,38,53,prepare covers
74,3,32,51,prepare covers
56,3,31,12,normal unloading
92,8,21,23,monitor tarpaulin
45,12,31,39,monitor tarpaulin
52,19,22,92,stop unloading and alert operators
51,17,20,15,normal unloading
85,27,21,39,monitor tarpaulin
79,35,33,0,normal unloading
92,17,35,18,normal unloading
46,34,32,6,normal unloading
43,14,25,7,normal unloading
84,14,23,76,cover open yard
68,5,22,11,normal unloading
91,19,21,1,normal unloading
53,21,35,14,normal unloading
55,8,35,95,stop unloading and alert operators
46,31,40,71,cover open yard
66,4,23,80,stop unloading and alert operators
88,26,24,97,stop unloading and alert operators
62,5,36,33,monitor tarpaulin
46,20,40,59,prepare covers
92,35,30,46,prepare covers
40,9,22,26,monitor tarpaulin
68,23,27,43,prepare covers
73,12,23,2,normal unloading
70,12,37,67,cover open yard
83,30,36,95,stop unloading and alert operators
40,32,24,99,stop unloading and alert operators
69,5,27,59,prepare covers
47,28,23,54,prepare covers
41,34,23,99,stop unloading and alert operators
79,32,24,16,normal unloading
52,26,28,61,cover open yard
71,9,37,25,monitor tarpaulin
71,23,27,5,normal unloading
68,28,37,13,normal unloading
40,13,29,70,cover open yard
40,25,31,59,prepare covers
95,34,21,1,normal unloading
50,18,29,24,monitor tarpaulin
91,10,26,50,prepare covers
51,12,23,50,prepare covers
77,4,32,77,cover open yard
82,26,37,45,prepare covers
94,31,28,50,prepare covers
82,32,20,49,prepare covers
91,30,31,8,normal unloading
67,9,27,73,cover open yard
94,25,24,11,normal unloading
60,5,23,52,prepare covers
59,11,32,9,normal unloading
40,32,20,27,monitor tarpaulin
52,25,21,83,stop unloading and alert operators
73,18,25,36,monitor tarpaulin
94,15,23,79,cover open yard
74,16,38,17,normal unloading
58,20,36,8,normal unloading
54,3,20,38,monitor tarpaulin
46,29,39,9,normal unloading
92,2,30,29,monitor tarpaulin
42,11,23,47,prepare covers
44,26,35,92,stop unloading and alert operators
63,26,29,51,prepare covers
85,17,27,85,stop unloading and alert operators
95,23,27,39,monitor tarpaulin
75,7,22,0,normal unloading
60,3,23,97,stop unloading and alert operators
57,33,33,33,monitor tarpaulin
89,11,35,64,cover open yard
92,29,23,40,prepare covers
70,17,37,43,prepare covers
60,9,24,69,cover open yard
89,6,34,63,cover open yard
61,8,24,29,monitor tarpaulin
77,25,38,63,cover open yard
72,8,30,46,prepare covers
56,11,32,81,stop unloading and alert operators
42,31,25,29,monitor tarpaulin
86,26,20,19,normal unloading
58,20,33,97,stop unloading and alert operators
87,25,28,54,prepare covers
89,31,34,18,normal unloading
42,24,22,56,prepare covers
46,3,34,26,monitor tarpaulin
43,34,34,15,normal unloading
63,26,28,96,stop unloading and alert operators
81,32,37,82,stop unloading and alert operators
88,16,35,85,stop unloading and alert operators
86,5,26,12,normal unloading
71,22,29,29,monitor tarpaulin
